           sample     id                                                                      file    MSA        disp   pointing  ext  redshift  alias                                                                                                  file_path
2797  CEERs_DR0.7  12308        hlsp_ceers_jwst_nirspec_nirspec9-012308_g395m_v0.7_x1d-masked.fits  12308       g395m   nirspec9  x1d  3.456847    NaN              CEERs_DR0.7/nirspec9/g395m/hlsp_ceers_jwst_nirspec_nirspec9-012308_g395m_v0.7_x1d-masked.fits
2798  CEERs_DR0.7  12323               hlsp_ceers_jwst_nirspec_nirspec5-012323_prism_v0.7_s2d.fits  12323       prism   nirspec5  s2d  2.830044    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012323_prism_v0.7_s2d.fits
2799  CEERs_DR0.7  12323        hlsp_ceers_jwst_nirspec_nirspec5-012323_prism_v0.7_x1d-masked.fits  12323       prism   nirspec5  x1d  2.830044    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012323_prism_v0.7_x1d-masked.fits
2800  CEERs_DR0.7  12361              hlsp_ceers_jwst_nirspec_nirspec11-012361_prism_v0.7_s2d.fits  12361       prism  nirspec11  s2d  3.279703    NaN                   CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-012361_prism_v0.7_s2d.fits
2801  CEERs_DR0.7  12361       hlsp_ceers_jwst_nirspec_nirspec11-012361_prism_v0.7_x1d-masked.fits  12361       prism  nirspec11  x1d  3.279703    NaN            CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-012361_prism_v0.7_x1d-masked.fits
2802  CEERs_DR0.7  12389               hlsp_ceers_jwst_nirspec_nirspec7-012389_prism_v0.7_s2d.fits  12389       prism   nirspec7  s2d  2.981539    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-012389_prism_v0.7_s2d.fits
2803  CEERs_DR0.7  12389        hlsp_ceers_jwst_nirspec_nirspec7-012389_prism_v0.7_x1d-masked.fits  12389       prism   nirspec7  x1d  2.981539    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-012389_prism_v0.7_x1d-masked.fits
2804  CEERs_DR0.7  12405              hlsp_ceers_jwst_nirspec_nirspec12-012405_prism_v0.7_s2d.fits  12405       prism  nirspec12  s2d  4.350197    NaN                   CEERs_DR0.7/nirspec12/prism/hlsp_ceers_jwst_nirspec_nirspec12-012405_prism_v0.7_s2d.fits
2805  CEERs_DR0.7  12405       hlsp_ceers_jwst_nirspec_nirspec12-012405_prism_v0.7_x1d-masked.fits  12405       prism  nirspec12  x1d  4.350197    NaN            CEERs_DR0.7/nirspec12/prism/hlsp_ceers_jwst_nirspec_nirspec12-012405_prism_v0.7_x1d-masked.fits
2806  CEERs_DR0.7  12422               hlsp_ceers_jwst_nirspec_nirspec5-012422_prism_v0.7_s2d.fits  12422       prism   nirspec5  s2d  3.383349    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012422_prism_v0.7_s2d.fits
2807  CEERs_DR0.7  12422        hlsp_ceers_jwst_nirspec_nirspec5-012422_prism_v0.7_x1d-masked.fits  12422       prism   nirspec5  x1d  3.383349    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012422_prism_v0.7_x1d-masked.fits
2808  CEERs_DR0.7  12459              hlsp_ceers_jwst_nirspec_nirspec11-012459_prism_v0.7_s2d.fits  12459       prism  nirspec11  s2d  3.337160    NaN                   CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-012459_prism_v0.7_s2d.fits
2809  CEERs_DR0.7  12459       hlsp_ceers_jwst_nirspec_nirspec11-012459_prism_v0.7_x1d-masked.fits  12459       prism  nirspec11  x1d  3.337160    NaN            CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-012459_prism_v0.7_x1d-masked.fits
2810  CEERs_DR0.7  12496          hlsp_ceers_jwst_nirspec_nirspec8-012496_comb-mgrat_v0.7_s2d.fits  12496  comb-mgrat   nirspec8  s2d  4.186534    NaN           CEERs_DR0.7/nirspec8/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec8-012496_comb-mgrat_v0.7_s2d.fits
2811  CEERs_DR0.7  12496   hlsp_ceers_jwst_nirspec_nirspec8-012496_comb-mgrat_v0.7_x1d-masked.fits  12496  comb-mgrat   nirspec8  x1d  4.186534    NaN    CEERs_DR0.7/nirspec8/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec8-012496_comb-mgrat_v0.7_x1d-masked.fits
2812  CEERs_DR0.7  12496               hlsp_ceers_jwst_nirspec_nirspec8-012496_g140m_v0.7_s2d.fits  12496       g140m   nirspec8  s2d  4.186534    NaN                     CEERs_DR0.7/nirspec8/g140m/hlsp_ceers_jwst_nirspec_nirspec8-012496_g140m_v0.7_s2d.fits
2813  CEERs_DR0.7  12496        hlsp_ceers_jwst_nirspec_nirspec8-012496_g140m_v0.7_x1d-masked.fits  12496       g140m   nirspec8  x1d  4.186534    NaN              CEERs_DR0.7/nirspec8/g140m/hlsp_ceers_jwst_nirspec_nirspec8-012496_g140m_v0.7_x1d-masked.fits
2814  CEERs_DR0.7  12496               hlsp_ceers_jwst_nirspec_nirspec8-012496_g235m_v0.7_s2d.fits  12496       g235m   nirspec8  s2d  4.186534    NaN                     CEERs_DR0.7/nirspec8/g235m/hlsp_ceers_jwst_nirspec_nirspec8-012496_g235m_v0.7_s2d.fits
2815  CEERs_DR0.7  12496        hlsp_ceers_jwst_nirspec_nirspec8-012496_g235m_v0.7_x1d-masked.fits  12496       g235m   nirspec8  x1d  4.186534    NaN              CEERs_DR0.7/nirspec8/g235m/hlsp_ceers_jwst_nirspec_nirspec8-012496_g235m_v0.7_x1d-masked.fits
2816  CEERs_DR0.7  12496               hlsp_ceers_jwst_nirspec_nirspec8-012496_g395m_v0.7_s2d.fits  12496       g395m   nirspec8  s2d  4.186534    NaN                     CEERs_DR0.7/nirspec8/g395m/hlsp_ceers_jwst_nirspec_nirspec8-012496_g395m_v0.7_s2d.fits
2817  CEERs_DR0.7  12496        hlsp_ceers_jwst_nirspec_nirspec8-012496_g395m_v0.7_x1d-masked.fits  12496       g395m   nirspec8  x1d  4.186534    NaN              CEERs_DR0.7/nirspec8/g395m/hlsp_ceers_jwst_nirspec_nirspec8-012496_g395m_v0.7_x1d-masked.fits
2818  CEERs_DR0.7  12496               hlsp_ceers_jwst_nirspec_nirspec8-012496_prism_v0.7_s2d.fits  12496       prism   nirspec8  s2d  4.186534    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-012496_prism_v0.7_s2d.fits
2819  CEERs_DR0.7  12496        hlsp_ceers_jwst_nirspec_nirspec8-012496_prism_v0.7_x1d-masked.fits  12496       prism   nirspec8  x1d  4.186534    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-012496_prism_v0.7_x1d-masked.fits
2820  CEERs_DR0.7  12507          hlsp_ceers_jwst_nirspec_nirspec9-012507_comb-mgrat_v0.7_s2d.fits  12507  comb-mgrat   nirspec9  s2d  3.321353    NaN           CEERs_DR0.7/nirspec9/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec9-012507_comb-mgrat_v0.7_s2d.fits
2821  CEERs_DR0.7  12507   hlsp_ceers_jwst_nirspec_nirspec9-012507_comb-mgrat_v0.7_x1d-masked.fits  12507  comb-mgrat   nirspec9  x1d  3.321353    NaN    CEERs_DR0.7/nirspec9/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec9-012507_comb-mgrat_v0.7_x1d-masked.fits
2822  CEERs_DR0.7  12507               hlsp_ceers_jwst_nirspec_nirspec9-012507_g140m_v0.7_s2d.fits  12507       g140m   nirspec9  s2d  3.321353    NaN                     CEERs_DR0.7/nirspec9/g140m/hlsp_ceers_jwst_nirspec_nirspec9-012507_g140m_v0.7_s2d.fits
2823  CEERs_DR0.7  12507        hlsp_ceers_jwst_nirspec_nirspec9-012507_g140m_v0.7_x1d-masked.fits  12507       g140m   nirspec9  x1d  3.321353    NaN              CEERs_DR0.7/nirspec9/g140m/hlsp_ceers_jwst_nirspec_nirspec9-012507_g140m_v0.7_x1d-masked.fits
2824  CEERs_DR0.7  12507               hlsp_ceers_jwst_nirspec_nirspec9-012507_g235m_v0.7_s2d.fits  12507       g235m   nirspec9  s2d  3.321353    NaN                     CEERs_DR0.7/nirspec9/g235m/hlsp_ceers_jwst_nirspec_nirspec9-012507_g235m_v0.7_s2d.fits
2825  CEERs_DR0.7  12507        hlsp_ceers_jwst_nirspec_nirspec9-012507_g235m_v0.7_x1d-masked.fits  12507       g235m   nirspec9  x1d  3.321353    NaN              CEERs_DR0.7/nirspec9/g235m/hlsp_ceers_jwst_nirspec_nirspec9-012507_g235m_v0.7_x1d-masked.fits
2826  CEERs_DR0.7  12507               hlsp_ceers_jwst_nirspec_nirspec9-012507_g395m_v0.7_s2d.fits  12507       g395m   nirspec9  s2d  3.321353    NaN                     CEERs_DR0.7/nirspec9/g395m/hlsp_ceers_jwst_nirspec_nirspec9-012507_g395m_v0.7_s2d.fits
2827  CEERs_DR0.7  12507        hlsp_ceers_jwst_nirspec_nirspec9-012507_g395m_v0.7_x1d-masked.fits  12507       g395m   nirspec9  x1d  3.321353    NaN              CEERs_DR0.7/nirspec9/g395m/hlsp_ceers_jwst_nirspec_nirspec9-012507_g395m_v0.7_x1d-masked.fits
2828  CEERs_DR0.7  12526               hlsp_ceers_jwst_nirspec_nirspec4-012526_prism_v0.7_s2d.fits  12526       prism   nirspec4  s2d  3.475615    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012526_prism_v0.7_s2d.fits
2829  CEERs_DR0.7  12526        hlsp_ceers_jwst_nirspec_nirspec4-012526_prism_v0.7_x1d-masked.fits  12526       prism   nirspec4  x1d  3.475615    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012526_prism_v0.7_x1d-masked.fits
2830  CEERs_DR0.7  12599         hlsp_ceers_jwst_nirspec_nirspec10-012599_comb-mgrat_v0.7_s2d.fits  12599  comb-mgrat  nirspec10  s2d  3.000902    NaN         CEERs_DR0.7/nirspec10/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec10-012599_comb-mgrat_v0.7_s2d.fits
2831  CEERs_DR0.7  12599  hlsp_ceers_jwst_nirspec_nirspec10-012599_comb-mgrat_v0.7_x1d-masked.fits  12599  comb-mgrat  nirspec10  x1d  3.000902    NaN  CEERs_DR0.7/nirspec10/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec10-012599_comb-mgrat_v0.7_x1d-masked.fits
2832  CEERs_DR0.7  12599              hlsp_ceers_jwst_nirspec_nirspec10-012599_g140m_v0.7_s2d.fits  12599       g140m  nirspec10  s2d  3.000902    NaN                   CEERs_DR0.7/nirspec10/g140m/hlsp_ceers_jwst_nirspec_nirspec10-012599_g140m_v0.7_s2d.fits
2833  CEERs_DR0.7  12599       hlsp_ceers_jwst_nirspec_nirspec10-012599_g140m_v0.7_x1d-masked.fits  12599       g140m  nirspec10  x1d  3.000902    NaN            CEERs_DR0.7/nirspec10/g140m/hlsp_ceers_jwst_nirspec_nirspec10-012599_g140m_v0.7_x1d-masked.fits
2834  CEERs_DR0.7  12599              hlsp_ceers_jwst_nirspec_nirspec10-012599_g235m_v0.7_s2d.fits  12599       g235m  nirspec10  s2d  3.000902    NaN                   CEERs_DR0.7/nirspec10/g235m/hlsp_ceers_jwst_nirspec_nirspec10-012599_g235m_v0.7_s2d.fits
2835  CEERs_DR0.7  12599       hlsp_ceers_jwst_nirspec_nirspec10-012599_g235m_v0.7_x1d-masked.fits  12599       g235m  nirspec10  x1d  3.000902    NaN            CEERs_DR0.7/nirspec10/g235m/hlsp_ceers_jwst_nirspec_nirspec10-012599_g235m_v0.7_x1d-masked.fits
2836  CEERs_DR0.7  12599              hlsp_ceers_jwst_nirspec_nirspec10-012599_g395m_v0.7_s2d.fits  12599       g395m  nirspec10  s2d  3.000902    NaN                   CEERs_DR0.7/nirspec10/g395m/hlsp_ceers_jwst_nirspec_nirspec10-012599_g395m_v0.7_s2d.fits
2837  CEERs_DR0.7  12599       hlsp_ceers_jwst_nirspec_nirspec10-012599_g395m_v0.7_x1d-masked.fits  12599       g395m  nirspec10  x1d  3.000902    NaN            CEERs_DR0.7/nirspec10/g395m/hlsp_ceers_jwst_nirspec_nirspec10-012599_g395m_v0.7_x1d-masked.fits
2838  CEERs_DR0.7  12677               hlsp_ceers_jwst_nirspec_nirspec4-012677_prism_v0.7_s2d.fits  12677       prism   nirspec4  s2d  3.439904    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012677_prism_v0.7_s2d.fits
2839  CEERs_DR0.7  12677        hlsp_ceers_jwst_nirspec_nirspec4-012677_prism_v0.7_x1d-masked.fits  12677       prism   nirspec4  x1d  3.439904    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012677_prism_v0.7_x1d-masked.fits
2840  CEERs_DR0.7  12761               hlsp_ceers_jwst_nirspec_nirspec4-012761_prism_v0.7_s2d.fits  12761       prism   nirspec4  s2d  2.998062    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012761_prism_v0.7_s2d.fits
2841  CEERs_DR0.7  12761        hlsp_ceers_jwst_nirspec_nirspec4-012761_prism_v0.7_x1d-masked.fits  12761       prism   nirspec4  x1d  2.998062    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012761_prism_v0.7_x1d-masked.fits
2842  CEERs_DR0.7  12771               hlsp_ceers_jwst_nirspec_nirspec5-012771_prism_v0.7_s2d.fits  12771       prism   nirspec5  s2d  2.662623    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012771_prism_v0.7_s2d.fits
2843  CEERs_DR0.7  12771        hlsp_ceers_jwst_nirspec_nirspec5-012771_prism_v0.7_x1d-masked.fits  12771       prism   nirspec5  x1d  2.662623    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012771_prism_v0.7_x1d-masked.fits
2844  CEERs_DR0.7  12897               hlsp_ceers_jwst_nirspec_nirspec4-012897_prism_v0.7_s2d.fits  12897       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012897_prism_v0.7_s2d.fits
2845  CEERs_DR0.7  12897        hlsp_ceers_jwst_nirspec_nirspec4-012897_prism_v0.7_x1d-masked.fits  12897       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012897_prism_v0.7_x1d-masked.fits
2846  CEERs_DR0.7  12913               hlsp_ceers_jwst_nirspec_nirspec4-012913_prism_v0.7_s2d.fits  12913       prism   nirspec4  s2d  3.442215    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012913_prism_v0.7_s2d.fits
2847  CEERs_DR0.7  12913        hlsp_ceers_jwst_nirspec_nirspec4-012913_prism_v0.7_x1d-masked.fits  12913       prism   nirspec4  x1d  3.442215    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-012913_prism_v0.7_x1d-masked.fits
2848  CEERs_DR0.7  12995               hlsp_ceers_jwst_nirspec_nirspec5-012995_prism_v0.7_s2d.fits  12995       prism   nirspec5  s2d  3.207796    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012995_prism_v0.7_s2d.fits
2849  CEERs_DR0.7  12995        hlsp_ceers_jwst_nirspec_nirspec5-012995_prism_v0.7_x1d-masked.fits  12995       prism   nirspec5  x1d  3.207796    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-012995_prism_v0.7_x1d-masked.fits
2850  CEERs_DR0.7  13036               hlsp_ceers_jwst_nirspec_nirspec5-013036_prism_v0.7_s2d.fits  13036       prism   nirspec5  s2d  3.473941    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-013036_prism_v0.7_s2d.fits
2851  CEERs_DR0.7  13036        hlsp_ceers_jwst_nirspec_nirspec5-013036_prism_v0.7_x1d-masked.fits  13036       prism   nirspec5  x1d  3.473941    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-013036_prism_v0.7_x1d-masked.fits
2852  CEERs_DR0.7  13282               hlsp_ceers_jwst_nirspec_nirspec5-013282_prism_v0.7_s2d.fits  13282       prism   nirspec5  s2d  3.488308    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-013282_prism_v0.7_s2d.fits
2853  CEERs_DR0.7  13282        hlsp_ceers_jwst_nirspec_nirspec5-013282_prism_v0.7_x1d-masked.fits  13282       prism   nirspec5  x1d  3.488308    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-013282_prism_v0.7_x1d-masked.fits
2854  CEERs_DR0.7  13348          hlsp_ceers_jwst_nirspec_nirspec5-013348_comb-mgrat_v0.7_s2d.fits  13348  comb-mgrat   nirspec5  s2d       NaN    NaN           CEERs_DR0.7/nirspec5/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec5-013348_comb-mgrat_v0.7_s2d.fits
2855  CEERs_DR0.7  13348   hlsp_ceers_jwst_nirspec_nirspec5-013348_comb-mgrat_v0.7_x1d-masked.fits  13348  comb-mgrat   nirspec5  x1d       NaN    NaN    CEERs_DR0.7/nirspec5/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec5-013348_comb-mgrat_v0.7_x1d-masked.fits
2856  CEERs_DR0.7  13348               hlsp_ceers_jwst_nirspec_nirspec5-013348_g140m_v0.7_s2d.fits  13348       g140m   nirspec5  s2d       NaN    NaN                     CEERs_DR0.7/nirspec5/g140m/hlsp_ceers_jwst_nirspec_nirspec5-013348_g140m_v0.7_s2d.fits
2857  CEERs_DR0.7  13348        hlsp_ceers_jwst_nirspec_nirspec5-013348_g140m_v0.7_x1d-masked.fits  13348       g140m   nirspec5  x1d       NaN    NaN              CEERs_DR0.7/nirspec5/g140m/hlsp_ceers_jwst_nirspec_nirspec5-013348_g140m_v0.7_x1d-masked.fits
2858  CEERs_DR0.7  13348               hlsp_ceers_jwst_nirspec_nirspec5-013348_g235m_v0.7_s2d.fits  13348       g235m   nirspec5  s2d       NaN    NaN                     CEERs_DR0.7/nirspec5/g235m/hlsp_ceers_jwst_nirspec_nirspec5-013348_g235m_v0.7_s2d.fits
2859  CEERs_DR0.7  13348        hlsp_ceers_jwst_nirspec_nirspec5-013348_g235m_v0.7_x1d-masked.fits  13348       g235m   nirspec5  x1d       NaN    NaN              CEERs_DR0.7/nirspec5/g235m/hlsp_ceers_jwst_nirspec_nirspec5-013348_g235m_v0.7_x1d-masked.fits
2860  CEERs_DR0.7  13348               hlsp_ceers_jwst_nirspec_nirspec5-013348_g395m_v0.7_s2d.fits  13348       g395m   nirspec5  s2d       NaN    NaN                     CEERs_DR0.7/nirspec5/g395m/hlsp_ceers_jwst_nirspec_nirspec5-013348_g395m_v0.7_s2d.fits
2861  CEERs_DR0.7  13348        hlsp_ceers_jwst_nirspec_nirspec5-013348_g395m_v0.7_x1d-masked.fits  13348       g395m   nirspec5  x1d       NaN    NaN              CEERs_DR0.7/nirspec5/g395m/hlsp_ceers_jwst_nirspec_nirspec5-013348_g395m_v0.7_x1d-masked.fits
2862  CEERs_DR0.7  13656               hlsp_ceers_jwst_nirspec_nirspec5-013656_prism_v0.7_s2d.fits  13656       prism   nirspec5  s2d  3.208865    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-013656_prism_v0.7_s2d.fits
2863  CEERs_DR0.7  13656        hlsp_ceers_jwst_nirspec_nirspec5-013656_prism_v0.7_x1d-masked.fits  13656       prism   nirspec5  x1d  3.208865    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-013656_prism_v0.7_x1d-masked.fits
2864  CEERs_DR0.7  13661          hlsp_ceers_jwst_nirspec_nirspec5-013661_comb-mgrat_v0.7_s2d.fits  13661  comb-mgrat   nirspec5  s2d  3.328380    NaN           CEERs_DR0.7/nirspec5/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec5-013661_comb-mgrat_v0.7_s2d.fits
2865  CEERs_DR0.7  13661   hlsp_ceers_jwst_nirspec_nirspec5-013661_comb-mgrat_v0.7_x1d-masked.fits  13661  comb-mgrat   nirspec5  x1d  3.328380    NaN    CEERs_DR0.7/nirspec5/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec5-013661_comb-mgrat_v0.7_x1d-masked.fits
2866  CEERs_DR0.7  13661               hlsp_ceers_jwst_nirspec_nirspec5-013661_g140m_v0.7_s2d.fits  13661       g140m   nirspec5  s2d  3.328380    NaN                     CEERs_DR0.7/nirspec5/g140m/hlsp_ceers_jwst_nirspec_nirspec5-013661_g140m_v0.7_s2d.fits
2867  CEERs_DR0.7  13661        hlsp_ceers_jwst_nirspec_nirspec5-013661_g140m_v0.7_x1d-masked.fits  13661       g140m   nirspec5  x1d  3.328380    NaN              CEERs_DR0.7/nirspec5/g140m/hlsp_ceers_jwst_nirspec_nirspec5-013661_g140m_v0.7_x1d-masked.fits
2868  CEERs_DR0.7  13661               hlsp_ceers_jwst_nirspec_nirspec5-013661_g235m_v0.7_s2d.fits  13661       g235m   nirspec5  s2d  3.328380    NaN                     CEERs_DR0.7/nirspec5/g235m/hlsp_ceers_jwst_nirspec_nirspec5-013661_g235m_v0.7_s2d.fits
2869  CEERs_DR0.7  13661        hlsp_ceers_jwst_nirspec_nirspec5-013661_g235m_v0.7_x1d-masked.fits  13661       g235m   nirspec5  x1d  3.328380    NaN              CEERs_DR0.7/nirspec5/g235m/hlsp_ceers_jwst_nirspec_nirspec5-013661_g235m_v0.7_x1d-masked.fits
2870  CEERs_DR0.7  13661               hlsp_ceers_jwst_nirspec_nirspec5-013661_g395m_v0.7_s2d.fits  13661       g395m   nirspec5  s2d  3.328380    NaN                     CEERs_DR0.7/nirspec5/g395m/hlsp_ceers_jwst_nirspec_nirspec5-013661_g395m_v0.7_s2d.fits
2871  CEERs_DR0.7  13661        hlsp_ceers_jwst_nirspec_nirspec5-013661_g395m_v0.7_x1d-masked.fits  13661       g395m   nirspec5  x1d  3.328380    NaN              CEERs_DR0.7/nirspec5/g395m/hlsp_ceers_jwst_nirspec_nirspec5-013661_g395m_v0.7_x1d-masked.fits
2872  CEERs_DR0.7  13692               hlsp_ceers_jwst_nirspec_nirspec4-013692_prism_v0.7_s2d.fits  13692       prism   nirspec4  s2d  4.229619    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-013692_prism_v0.7_s2d.fits
2873  CEERs_DR0.7  13692        hlsp_ceers_jwst_nirspec_nirspec4-013692_prism_v0.7_x1d-masked.fits  13692       prism   nirspec4  x1d  4.229619    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-013692_prism_v0.7_x1d-masked.fits
2874  CEERs_DR0.7  13764          hlsp_ceers_jwst_nirspec_nirspec7-013764_comb-mgrat_v0.7_s2d.fits  13764  comb-mgrat   nirspec7  s2d       NaN    NaN           CEERs_DR0.7/nirspec7/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec7-013764_comb-mgrat_v0.7_s2d.fits
2875  CEERs_DR0.7  13764   hlsp_ceers_jwst_nirspec_nirspec7-013764_comb-mgrat_v0.7_x1d-masked.fits  13764  comb-mgrat   nirspec7  x1d       NaN    NaN    CEERs_DR0.7/nirspec7/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec7-013764_comb-mgrat_v0.7_x1d-masked.fits
2876  CEERs_DR0.7  13764               hlsp_ceers_jwst_nirspec_nirspec7-013764_g140m_v0.7_s2d.fits  13764       g140m   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/g140m/hlsp_ceers_jwst_nirspec_nirspec7-013764_g140m_v0.7_s2d.fits
2877  CEERs_DR0.7  13764        hlsp_ceers_jwst_nirspec_nirspec7-013764_g140m_v0.7_x1d-masked.fits  13764       g140m   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/g140m/hlsp_ceers_jwst_nirspec_nirspec7-013764_g140m_v0.7_x1d-masked.fits
2878  CEERs_DR0.7  13764               hlsp_ceers_jwst_nirspec_nirspec7-013764_g235m_v0.7_s2d.fits  13764       g235m   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/g235m/hlsp_ceers_jwst_nirspec_nirspec7-013764_g235m_v0.7_s2d.fits
2879  CEERs_DR0.7  13764        hlsp_ceers_jwst_nirspec_nirspec7-013764_g235m_v0.7_x1d-masked.fits  13764       g235m   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/g235m/hlsp_ceers_jwst_nirspec_nirspec7-013764_g235m_v0.7_x1d-masked.fits
2880  CEERs_DR0.7  13764               hlsp_ceers_jwst_nirspec_nirspec7-013764_g395m_v0.7_s2d.fits  13764       g395m   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/g395m/hlsp_ceers_jwst_nirspec_nirspec7-013764_g395m_v0.7_s2d.fits
2881  CEERs_DR0.7  13764        hlsp_ceers_jwst_nirspec_nirspec7-013764_g395m_v0.7_x1d-masked.fits  13764       g395m   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/g395m/hlsp_ceers_jwst_nirspec_nirspec7-013764_g395m_v0.7_x1d-masked.fits
2882  CEERs_DR0.7  13764               hlsp_ceers_jwst_nirspec_nirspec7-013764_prism_v0.7_s2d.fits  13764       prism   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-013764_prism_v0.7_s2d.fits
2883  CEERs_DR0.7  13764        hlsp_ceers_jwst_nirspec_nirspec7-013764_prism_v0.7_x1d-masked.fits  13764       prism   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-013764_prism_v0.7_x1d-masked.fits
2884  CEERs_DR0.7  13810               hlsp_ceers_jwst_nirspec_nirspec7-013810_prism_v0.7_s2d.fits  13810       prism   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-013810_prism_v0.7_s2d.fits
2885  CEERs_DR0.7  13810        hlsp_ceers_jwst_nirspec_nirspec7-013810_prism_v0.7_x1d-masked.fits  13810       prism   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-013810_prism_v0.7_x1d-masked.fits
2886  CEERs_DR0.7  13859              hlsp_ceers_jwst_nirspec_nirspec12-013859_prism_v0.7_s2d.fits  13859       prism  nirspec12  s2d       NaN    NaN                   CEERs_DR0.7/nirspec12/prism/hlsp_ceers_jwst_nirspec_nirspec12-013859_prism_v0.7_s2d.fits
